comparisonID,image1,image2,win1,win2,tie
440,6332266625242aec,99303264c0d0d9d9,5,5,0
441,634394d4dce02a08,be6bf3f3b09d366e,7,2,1
442,2d0d497272725850,9a9afcf4c146ea69,3,6,1
443,4c092c6c6623395c,c6c66fd98bcb6a9a,8,2,0
444,212020183a0a8433,2829a5a78a939322,5,5,0
445,6bc381818afaca42,9892f464c8c97860,0,5,5
446,4968f4f462c2c872,615cfee8834fcd95,9,0,1
447,96b46c32f1d899b1,e223a4c45c6864ac,2,8,0
448,0fce92989caca4c5,4dc2f6b4b2662930,3,3,4
449,924ac9ada5333323,e2e289894f5a0f01,1,4,4
450,d2c0c8cbed7c2e9a,e3e2a26c8a9b1b19,5,5,0
451,1f7fdd4bab2c4e4a,dc9d8c3669556ece,3,7,0
452,d3a9a9f3604d40f0,fcd0e0d06464c858,3,7,0
453,000dcdcc2c6a4200,8dcce42436e83a19,4,6,0
454,4c492474f6fc71e3,cc6ce83888d899d1,6,3,1
455,4e47d4e4a4decae6,4e6b6f6931111103,6,1,3
456,00f43671d48aa994,f3f7f6f6f5c4948c,1,7,2
457,de79634e9e1c2381,e3d362e4dc1b8c56,9,1,0
458,24243c392870f262,cadefcf61e1a5a46,6,1,3
459,19332b174f4c5e57,e3dbedd9acacacac,8,2,0
460,1232e6873532124d,32357de5c1b9959c,6,1,3
461,647550a5a492920b,74ececccece4e4cc,0,10,0
462,64a54a5ad200c446,ddd5531136989931,10,0,0
463,39e60e3a2b4ef2b1,52534b5979c94959,3,4,3
464,591c36323aa10b75,a098d9a4c4c2761c,3,7,0
465,e1335bcaa2666c4c,f0f0e8e6e4e0fad6,3,5,2
466,829ddad6cc686662,b0a6ea0a0ac9e522,3,7,0
467,e9ca1a585950d37c,f2b265e50d3cd899,1,9,0
468,70f47636a3c5512d,b5b109c969a96969,1,9,0
469,499cb4b2b0b494ac,bcdc5ce6a6a727a6,7,3,0
470,b3b29200d6cc6226,e9c9c9ce14575755,4,4,2
471,040686e4958da5d2,9188393e2e0c983b,10,0,0
472,7fbfcf33de665c73,f0f830b47864e5e4,2,8,0
473,b158692160d0e1e0,d101b5ade4c29494,7,2,1
474,ad9b3168ae9ae1b3,e0f0f1510e4bdcd6,9,1,0
475,88c865c5c115d64c,e2f0a42421217060,1,9,0
476,acad93729ea9a3ae,f09abce583cbcb63,4,6,0
477,4f2e9cc5e7e71a22,f67f7bd2d6f3f969,10,0,0
478,50f0d1312959d044,f4f43072b278f481,9,1,0
479,7efae2626cc8d495,eb6834a6a7ce4e2a,2,6,2
480,020bcab13485dafa,682899ddcd8fd74d,4,6,0
481,8c6b6bd7e76e1022,b2ec6666e8f9f0f0,2,8,0
482,96939335230449cf,f0d0d47a5b9b9344,7,2,1
483,395848da99c0c0e9,70baba3021303032,8,1,1
484,1fdd7c2ca192e666,499292944c694bf2,4,6,0
485,68b8fa5a282c9613,91b4d6dbd3cf0c22,6,1,3
486,1263e541c1e061e1,81919187b2b65476,3,7,0
487,6838ac6cd294ece4,93c7a5919495e463,6,3,1
488,861272d282881703,b6f6cdcbcb6c4c4d,4,6,0
489,8a19368c84d6942d,b83313abab6aad6d,2,8,0
490,094cd8f8f03434b4,4f6f6f799cba2b31,10,0,0
491,62b392da3002ca92,8bcb8786e6e56634,0,10,0
492,36373c0edfdf9b8f,e020b6bed3d3a5c3,4,6,0
493,99eccec6c761e9b6,c4d8c0800888a8a8,0,10,0
494,39934058b2766d2e,e99474ecccd4c0c0,4,6,0
495,6935b1b858787c7c,b9b9bc8d4162e666,9,1,0
496,6df5c414cea45a5a,9a96a260685a5949,2,8,0
497,f1f0b4dcced2b39b,f2a323ccaf839c0c,7,3,0
498,f2b3c8721a52f2b2,f5fdf7f6776d6a32,4,6,0
499,bbabab92a5ec8c8c,f892880646267c7c,2,8,0
500,2f97e73336928bc7,470c3bc91b493b5c,4,4,2
501,b199d95249c7b3a5,fbb262a1928ecd25,2,7,1
502,2304042e89ca7261,80a7e7a72e5664e3,10,0,0
503,5373c6c68cacaccc,e8f0b80015465e52,9,1,0
504,5c104eb695ebe3f3,a6a5f47878684204,8,0,2
505,5e1e1e0874b4b2b3,f8f2c2ca8090e0f2,5,4,1
506,a6b69488dad0dade,fcb8b9edaa9b8dc5,4,5,1
507,c9caccc8e2b12273,cdcfcff48cab9ac6,8,2,0
508,72190d4d4b0b4a7e,aeaeaeaecd0d3605,8,2,0
509,909252a9890b9334,d37a70e0d088f9fe,10,0,0
510,2cacecb55c6aeae9,593933b1c4c6d270,10,0,0
511,2c54d01010909090,ba3a341ed6a60e35,2,4,4
512,58331bdccf4c8e55,d9f974193b1b5939,7,3,0
513,22d9d9cd6ecbce8f,cfc9c7c7e6769691,0,10,0
514,171fd1e43c3d1c6f,48c862f5a4e5e11b,6,4,0
515,72795978beb6b6f5,e4e4b0541a2f3571,1,9,0
516,9b999153aba26166,f0e0cfe1b1222426,3,6,1
517,642dec606c6a6a52,90464b5a13910d69,1,7,2
518,416c4cb021131b5b,61695858189cd471,7,1,2
519,a11363c7d18c9575,f1910d338c8f2e3e,3,7,0
520,94162e70703066ce,e0e0e048cc302468,3,7,0
521,3371746448585365,3f74243879d979b1,7,3,0
522,4e69591987a525a5,acd8efd3a42656cb,5,4,1
523,10cacc79538c2c73,2102746c78fa0f06,10,0,0
524,60303494ac6f0888,f82b6f6c6cccce64,10,0,0
525,34366ce06c7d5559,ec6636b3ab2d2d6e,0,7,3
526,3064cac353dbb190,d88988c8da5aceda,1,4,5
527,113684e0f1737373,bbb90b1b2b1a9e9c,7,1,2
528,19a566ad6c71674d,3432e464392bcb0d,8,2,0
529,9e192b048c272626,c6c3db1455d2c6e2,3,7,0
530,a96c606c29295838,f0d0d1aaa8bde553,8,2,0
531,330f8c4e853749e0,93586ebcd9ccc8e0,3,7,0
532,0f4f9b0dcbc024cd,35b531f2b2214b89,2,7,1
533,59d939b0d28f9951,c76b9eb27b5a296d,0,10,0
534,0513933133346521,cefcb2f26eca4f6c,8,2,0
535,141a992d293929b2,f0d2e4ececec4cc3,5,4,1
536,1f9984b4b1707a7e,f5fdf7f6776d6a32,3,2,5
537,b3b7a42ce8b5ac2c,f09da5aacac604a0,3,7,0
538,e8909568ebdbebcb,ece0d2b39946ac24,2,8,0
539,29514ee9ada9e9a9,c7cb4a88c9c9c9c1,7,3,0
540,8ce4d863749b9bd6,f5f5f4c2c1c569cd,3,6,1
541,8c369692694e9494,c0d6d6b6baf27295,4,1,4
542,830c69c953d95c54,9450c08128b89ccd,3,7,0
543,38dccce693adeca5,fce8c8e8e86d6cee,7,2,1
544,a090c0f29c6c6d89,fbab9fdbb3d3cdd6,0,10,0
545,35229454f8c8aef7,dc494595b1234d4c,5,0,5
546,4642b2c2a3f0d599,c8d0e2b6ddc0cc9d,2,8,0
547,3a3820b038d3c32f,b1c1ecf4c4e4e5d3,8,2,0
548,60416cd1e6e67278,ded8d8d2dc5c5a5b,9,1,0
549,38194bb7296e161e,5051a4d5b233316b,2,4,4
550,110b4d7276a3ab2b,f251d988484951d3,5,2,3
551,7a94a6960f332f3f,8092920909305026,2,8,0
552,080c931959c9ebcb,e4e070b93336b535,9,1,0
553,0c8ec7ce6c6cccde,ccccbcd464d11c5c,1,9,0
554,2d12317060682983,e1a0eae2c4ceca4a,0,6,3
555,353391952736f1f7,f898d6e889796301,5,4,1
556,591293b3b795455f,d3d399d4566c2cdb,0,10,0
557,7858f292d6d4d648,b6b9984011c0c0d0,6,4,0
558,0e0f11a7a723a1e5,ed3d9c8cf8090c8c,7,3,0
559,66e6266f4ae5b069,decde3edfc541571,9,1,0
560,69ce8889722b2e0b,f0b0b090d8741656,6,4,0
561,079f628a18184d4e,b1904e9329e96170,0,9,1
562,aa7f52d0999ad263,f04e2cb3cb736361,0,10,0
563,b6b6b7305bdb3392,d0f0bb97ea6c64cc,1,8,1
564,d3b2366e6b4acc1c,d7caea73f86afaaa,0,10,0
565,001000c28b8b9332,6a6f6e9495daaaae,5,2,3
566,4948c9302c5b5353,a167eac373337159,8,1,1
567,64adf672a10584f0,e68c773d0692c9d9,8,2,0
568,0040886668496b29,1b9024b43434181b,6,3,1
569,8c1cd8d191ad8400,b3a59426c74b9b4d,0,10,0
570,372fad965c0dd594,91b6862563ea7071,1,9,0
571,61400f9c25b1a646,6951c0646c6a6257,8,2,0
572,4d4c6c68e8c8cde1,83c99793031326a7,9,1,0
573,898c8c54e6b7b3e1,cdd522d6468685a5,9,1,0
574,acceee7878b3976d,b39baa4753d2e363,5,5,0
575,85c5c1b3c7cedf5d,8b8e1899b969a9ad,0,10,0
576,3bb9b5a5e4b59a39,ecada96b132d2f2f,1,8,1
577,3f2fbbaf9fc75f1f,686068ccccb6da5a,9,1,0
578,8f869236969ce2a1,9667766666af6b67,1,9,0
579,89e3f95cd8dcacec,e2a0c0c0c2e868b2,1,8,1
580,cbc8f8b13107b824,e7a5ccced7d2b271,6,4,0
581,66d6d617594a2b99,dd4924369199c156,5,5,0
582,3d8c80052fc4b434,5b727262153656c6,4,6,0
583,ed3d9c8cf8090c8c,faf5f5d46c699999,4,6,0
584,818dcc8c0c0c8d8d,a1a1a692303298dc,3,6,1
585,c10f48c6969c1936,cbdb5a29cde4e4e4,3,7,0
586,1818585acecaccc8,6c4d45496b53672d,4,6,0
587,f0b9344149494d2d,f47b49eb23b2a369,4,2,4
588,4662e8cc8f25090e,98183e3ebe5a1a2e,9,1,0
589,e4c0ec3b73320343,e84c6521a5317146,6,4,0
590,454c38e7e5f1593a,8da93246c484f43c,9,0,1
591,0c174efce9bdb7b4,cd7b55374757c2f8,3,6,1
592,a7aba9b8bbd9cb80,af971b13a1d0d849,10,0,0
593,9c353625cf655756,c4f0f0f1cb6b4a6b,1,9,0
594,50c1f927a9852626,d0f3f68297755ccc,2,5,3
595,133e1e9896987b23,4cade1a3a6b45414,2,4,5
596,3230701c3423270f,989b1471ddddd354,8,2,0
597,3d7f2f36c6d4f4f8,ccb07c6fa14d9cb0,6,3,1
598,58d1e5b6a655d193,77364c586973dfdf,1,9,0
599,95777d69f1537939,9b4b71d1b4d4e6a4,6,4,0
600,648c8c845b169233,c81c3e16353b3226,5,3,2
601,64242636322961f4,762ea0a1a0a98980,7,0,3
602,849999d1c98990be,e9e9f0624a96b45e,1,8,1
603,9c9c5ca325d5e9f9,e8f6777b1a878dcd,5,5,0
604,36e66e7c34496327,b59599199a1a3b96,1,5,4
605,a9a565e49ccc6849,e1a3accadcb8d2c3,4,2,4
606,b29b9bbb1ba4c283,b333eb4418385a66,1,6,3
607,0c0d0f76a8aa9600,118a2a2aaa080800,2,2,6
608,062a3b1830312949,b3b3b216194dc1f8,3,7,0
609,72f0dd9a93d3d9d3,7abb4a5a5bdbdbcb,0,10,0
610,b0d86cba7774d591,c6dec6e99f3533db,2,7,1
611,9efe7793d48cd48d,c1d8d8704c4973bf,6,4,0
612,6c5dd5d5b5e666e4,e0c3c5d4d4f63699,10,0,0
613,615a12244c412d6d,f6c56672a4ccc8c9,8,2,0
614,3a3820b038d3c32f,9bd3e3aecee6c6b6,1,9,0
615,8f2cb8b16d3d3d98,c6cdf2e3e5c4da9a,3,7,0
616,5654d3b86975397a,eccc894113b2464e,6,3,1
617,8c8f26d4d1313139,d97e64627777f3f1,2,8,0
618,d0cacc49492d2c6a,fef0999cec654cdb,4,6,0
619,0f3ee6b6120a3494,a2d54132d3c3c9c9,4,5,1
620,6c3c64a8a59999a1,8dce95c7c6c6adc5,7,2,1
621,0773e9bccd9bc3c4,2733f77ef963d298,8,1,1
622,b0327aeca492d265,b6ccec31bbb81b99,2,6,2
623,f2b2a595b5b1f1f7,f2eb9395a44e446d,2,8,0
624,a4ace4fd3337149d,ccecebd95d2d4d43,6,4,0
625,4878f2e7c1cbd373,87f388a8949e3a62,10,0,0
626,52319d91b29d188e,c5e5ed1369773236,6,4,0
627,ee88cdc55590a1ad,ffbfe4f3b3186262,7,3,0
628,3818322249166cec,d6f63826166f614f,2,8,0
629,4595252493dbc7c7,5b7a939b71e21b33,4,6,0
630,0a09194964d25bf2,785849d766b6b7f6,4,6,0
631,7c78fae37a7ae5b8,e2e481120e942525,3,5,3
632,cb4eccd0d858cf03,d8b1dcf373b273a8,9,0,1
633,1f3f3f3f27279e8a,f29b9bc949159d1c,0,10,0
634,26666248641c59d9,e06363e7c4ccc4c4,2,8,0
635,8c9a68a85a5a70b1,a839393035f9cbcb,2,8,0
636,2cb2ba5dd4e4f1a1,4993d3bbb0f0cde0,6,4,0
637,861272d282881703,ad9b3168ae9ae1b3,1,9,0
638,6070b393b556436b,f434459ddb272727,9,0,1
639,71346468485362a8,7b63e6e68da754d3,5,1,4
640,8965cece5dc9464e,b1e789868675b0a0,8,2,0
641,5bdbb9b5627b6b9a,9632f292c6c64471,5,4,1
642,25241ec671062621,92d2be6466203034,1,4,5
643,93912422382c2cbc,e45ccc2cc18b5858,8,2,0
644,49a8bb7ad2f86475,4f5fa39b59359b37,2,5,3
645,a55bdb73b2ef0c50,f2f2d391b2b2a6e6,2,8,0
646,4ac9cd0e2667a1e6,87852055062f1313,10,0,1
647,4993d3bbb0f0cde0,c1f1727461646062,5,3,2
648,1150903c303232d2,abe48e0c2cec64df,9,1,0
649,afccecabb3db3fda,d7666e1c26262b69,1,8,1
650,24ca6b2b2a2a2ebf,995ec8cace913363,6,1,3
651,2f8daf673ccc4c4d,ee6666d43c3d2d5a,0,9,1
652,f3e6c0ad8ee6e5e3,f8688cd014352d0d,6,4,0
653,8babb694a5a6a636,f5a5472527202021,1,9,0
654,40c492e3c392b160,daee66d486b80905,9,1,0
655,644cd8f0d4fc2677,dc61e9ac6dececd8,0,10,0
656,cc8e8e8ecc9f1b95,eebeb93888c80943,1,9,0
657,cc3a4ccc74b96144,d6c5e5cdc4e7cb2e,3,6,1
658,66642424b4b0e2d2,c325a39b3b768c9d,6,3,1
659,25caf0348c6c6d71,d6ceccdd499999d9,10,0,0
660,a9e7f4d8eda4b4cc,d31c8ca676938e4e,5,2,3
661,a5b459b2939293a7,bcf961b1384e0f06,1,9,0
662,71484a50b6e8ae9c,dffbd2878ec9c8c8,6,4,0
663,5b7a939b71e21b33,72795978beb6b6f5,7,1,2
664,0444336766767c6c,dcbc9cdcce6ef6d9,0,10,0
665,909145c1c91c8c87,e7677a343151b131,1,8,1
666,b93a1a4a6d340828,e658e3d2f0f86c68,0,9,1
667,1d98bc6fc9c9e8e0,565b9aeae2e6c420,1,9,0
668,3304b0985353532f,a6a58c9896647070,2,6,2
669,0281c1f16db17555,cb32d44e69292f2f,2,4,4
670,3121a9ce46189838,6767ae7cb8b0941a,5,5,0
671,202ccca4b078da11,f363e1b3b2b04270,2,8,0
672,b1c3da6d945d5dcc,c1212c2baa8b6e6f,9,1,0
673,3230701c3423270f,756193dbd8d2d4cc,10,0,0
674,0e0522a48f29adcd,48cec6d1d9cdc92d,5,5,0
675,0817e8e87262f179,32e24cd9191cdec4,5,4,1
676,99b99999e9a7c393,c2e2dbddc4484147,3,4,3
677,b4a44e6aaa8c3e7a,f0feb8badb93b332,2,8,0
678,677a5236393b2b2f,e5f59114d5a5b5b1,0,6,3
679,279f9e74bda7340e,2d2d2c1c9e8d6361,1,7,2
680,c4cbc9cb6bcbe363,e1e18999e1f43472,10,0,0
681,6b67b62e8cac814d,c0c8c2a0648d0d97,2,8,0
682,94889ad2e84bcb5b,ccce1e9c84e4a1c9,4,3,3
683,bb8b93159493d3d3,d612d4f43434074c,4,6,0
684,6665a74f56626e26,cc4d4ca333bc60ea,7,3,0
685,d9b8e8e566a47cb4,e56e5a0d491c1d8d,6,4,0
686,7082c2c42d5b636b,fff7b7b3a3cd0d69,9,0,1
687,2c30303852c09386,73737757d3d35551,2,7,1
688,840808985949e5e5,8c8e33038f998dad,9,1,0
689,9484d0d8d96c7858,f6f2b6b6b4daecc4,2,8,0
690,3cb830bcbc38311b,79a1b0b4939ba8a6,1,9,0
691,5516b2caccacd533,c72922692868cb11,8,2,0
692,3c363cb0b1b9f272,d0a9e9695845a567,2,3,5
693,3eae662cac8c0ccc,e072cde466e6e7d7,9,1,0
694,98d838bc5cdc8624,e8e2e3c7d7d38acc,2,8,0
695,323272d8d0969648,92d38228cdc9cccc,8,2,0
696,63e6a6e6cce15298,d9595b5b67e4848f,0,3,7
697,04b2eca4b373cc5d,f0d9d9d0b09998b0,4,5,1
698,0818180c1b9b999b,82a6642d2d6552d8,4,5,1
699,333fbe5453dbd1d1,e3bb3b19312c9c98,2,3,4
700,2e2e8d9b66219393,456530b030a43038,0,10,0
701,80c99995954307c7,82e63664c17b85a7,1,8,1
702,6c6e66a3b292dccd,f18113f3f3d666f1,9,1,0
703,89c8e8d951516b22,da6be8b23662222c,1,9,0
704,565bd3a6e76b1b1a,c6664e4cde96e2eb,3,7,0
705,929b93f37803b09e,e8e4d4d8c2a5dec6,5,5,0
706,520292826ecec6c6,70783071d0f4dacc,1,7,2
707,8c8ee671f9d8c471,e6c6a3d2ccc0b092,5,5,0
708,cfc3c0b293248981,fe1e1e1f913233d1,10,0,0
709,1812f6377b3bbab2,92f24e47c7a64a1a,3,3,4
710,080884059c9a31a1,c2d06162e6c2e2f4,2,8,0
711,3432e464392bcb0d,496ce6aa65ce8ad9,0,10,0
712,4161f0e095a48ac3,5d45279bedf44b89,3,7,0
713,83e3f7e3c948368f,b3b386a4e2e1f2c6,9,1,0
714,47066a8b90b2ba2a,e9f0e082d9cc4237,1,9,0
715,000e1800c60f0999,08e81096f8789e8e,4,5,1
716,d0eb93f2d0d2d2d0,f29b8d8c0c342826,10,0,0
717,334f929e72707479,8d0ec7df69ab8dcc,4,5,1
718,b99a8ccd64686006,f2cc8c9889d5d4e2,1,9,0
719,73ea8f96cb2fefd9,f4f0c948e0b24343,0,8,2
720,6e6e6f6c64fa99a1,aefc4ec7ceceb7b7,7,1,2
721,4595252493dbc7c7,646c65654c465d35,9,1,0
722,393a8e686daf3291,69e9e262b3b3daac,9,0,1
723,3293c8ece4e6ec36,4d4756d529496c6c,6,4,0
724,084ee4f96856d7ee,e87478b4b89d9dcf,0,10,0
725,676e6cc4cc983c15,92d0a8ac5973cd59,0,9,1
726,9971f45c4cfccc6c,e0dcfcfc3123cdcc,0,7,3
727,365bc9d3a6a6921a,c184b6bed2a16d8a,5,4,1
728,1e958abc5c1d2665,7e7d6664d0ccfc3e,7,2,1
729,911b383d34ac98d9,fbf3b1bd7fdd0dfe,6,4,0
730,ecc6ac67e9fa6a66,f2d2b950f2d59209,9,0,0
731,030102abe2300424,95b7a6f46162f3d1,8,2,0
732,4001232874d47317,f2b0a4a6bcaca932,5,5,0
733,3305a499522a0fba,396bf296e4717462,1,9,0
734,04a020aa2a16860a,b475b63bdb715999,6,4,0
735,948c4d194e38b996,dbc3e7d5967e3d1e,6,3,1
736,90c7c0fcbc7eecf4,ba0a2a2832329dfc,6,2,2
737,5c5a5b5b4e96f699,d8465b4d2d35310e,6,4,0
738,197a32726aea0ac6,e0406cb6f6b2920b,0,9,0
739,73b36179b5cae9d8,d5e6b4b6b2b2e2a6,0,10,0
740,80c18122361c9216,e0a1a0a035185850,10,0,0
741,568c991aac256667,c7c9884432368766,2,7,1
742,000100c0d2d8ccc1,3778f4a6dce46373,1,7,2
743,6a29290316dbcedc,77bb8ab2b293d343,5,5,0
744,838aaecad23cc9ed,a6e6c0e3e7703c1c,0,8,2
745,46ee6ad6566ca93b,762ea0a1a0a98980,8,0,2
746,77d7c3cb6e4c9e6e,cdc5292374908068,9,1,0
747,21212333a25a0c0d,dde6e76b6fc6a62b,5,5,0
748,b836333b4dad654d,defa7898b68bc978,8,2,0
749,68687c12c420a42e,f30626c66269cdc9,8,2,0
750,69f231bb73776b6b,b63e723aba8f5948,2,8,0
751,7dd8ec3d372e6451,904743d874569c38,9,1,0
752,006263d8c4dccc00,108888f960646666,2,5,3
753,c39793541c296464,dddf979fbfdfdfdb,9,1,0
754,391f8794a12165e0,e7677a343151b131,2,8,0
755,81c9646424282d2d,e0c1a0888c260e17,6,4,0
756,1e1e58d8a1669494,e0e0d8e10093b971,5,5,0
757,8106143d25b3b3e2,d12a2aa898b8e5e6,4,6,0
758,13d2c0d6a29a1eac,1e9e6a2bc6cecb86,1,9,0
759,3b322aacccccd4c4,55363e3135393838,0,10,0
760,c0fcf8fa33f3c0e0,c5d646565ba18d94,9,1,0
761,499292944c694bf2,8385656123aa2a1e,9,0,1
762,80d450e6e6c470f8,c5c268d878585a1a,3,4,3
763,39261ab969632c3f,39391995d5194b5e,6,4,0
764,712116161bbae46f,ece0b0b27160c434,9,1,0
765,43433931f969e4d2,f9c8c2d94192d333,7,3,0
766,6e76b64ec6dd4367,9092938c8c848c0c,6,4,0
767,f1b1c43875f5dbd1,f269a9194bc4c6ed,7,3,0
768,0f219bfbfee6e1e1,ccececece8a0baf2,1,5,4
769,31637314ae0b493d,dac1e38ab13071f3,3,7,0
770,36f8d2d6c68f9c8c,d0d19931a5f0f6dc,2,8,0
771,b0cac666f3a98d0e,b397b5cced6b7479,2,6,2
772,b6c97159598dc898,f0e46561c8a0e6cc,3,5,2
773,26aa2632ccc44494,de7a72664ac63624,0,10,0
774,57c362928e4ad8d8,a61231b18a91e866,2,8,0
775,1b91ccee64333331,a0a8a849501c8c6c,3,5,2
776,ac2aaa276ecd4c0d,bbacb8179bb3cc8d,0,6,4
777,4c7cf4946e62e4e0,e63836db9233ec5d,5,3,2
778,5452f7e9b6b8182d,93a6e8d5b4d9f369,3,7,0
779,8a931032e3ad2d2f,dcd8d9696464c8cc,9,1,0
780,8953094d4c59c94d,bb4bd3d3b3ab23c4,1,4,5
781,b0d0d171934b4b33,e9e9e3e1959cc4d0,3,7,0
782,274924aecc96263e,45cbd9d11133d3c3,0,10,0
783,1c39b1e5c2c2e898,4333c7c9c9edc20b,3,6,1
784,e0b0e6d8216cb5a2,fe1032c26c642593,7,2,1
785,d959f144e19d57e4,dd9d8c93332b4e86,8,2,0
786,68caf2f030cbb465,eac8090c4e464dcc,6,1,3
787,4282e674390a5647,d666061e4ecf1b3b,5,0,5
788,27959c98e8c72625,85c5c1b3c7cedf5d,1,5,4
789,66b6a6a00595c4e6,c9e9f0f4ccb0f4f2,0,10,0
790,28a4e4c9c2c6f23a,8d0d5933a6c2c646,9,1,0
791,0727b68565b3c1e9,0d0b0e0e9f4d5a5e,5,5,0
792,404461e4ce607453,5c74d0fe22165049,4,5,1
793,04080b8a31116922,42010323e7cc9c2e,0,10,0
794,e5c9866d12b2bbc4,fd7cc487afdbcb6b,2,8,0
795,1f1e9cbc268fb319,90667939a62e7313,0,7,3
796,d9756020beb3e363,f67c4dc30e193b79,0,10,0
797,80d8e4a39919912c,d991b3dbc4fcd3ca,10,0,0
798,1b2b2d11356e4a4a,64ac1c53c52c6ffe,0,9,1
799,cd459b9d9466675b,f1f1b3f2b1272786,4,6,0
800,a871339c84d99bdb,cb4a4a4bd35b4984,5,2,3
801,31216508d9d4be3a,4bc3d036b216c28a,2,8,0
802,0c0c1c9c9b793938,dbdbde8524b5830e,8,2,0
803,29293a3ad9d0def0,dfda0664f1aa9a9a,3,6,1
804,9c9cccd5d331c988,ffbfe4f3b3186262,0,8,2
805,78a3a46d6d54d9cd,88c8caca5929baea,7,3,0
806,98128226263efe8c,a1cdcc889d185978,10,0,0
807,4c5c587978303024,b8b998a4f071f8b8,5,2,3
808,020fb3f513271c30,6266654b8c6663ab,0,10,0
809,6060313062222326,b0f1d1e66c27935b,4,5,1
810,a16975ce5b73732e,b66d6929add86626,2,8,0
811,273132b266561414,3004465759233f31,10,0,0
812,1514363226676e66,b29a8b29a529292b,0,9,1
813,020205e69adcdc5c,f8e6cecec4cecede,10,0,0
814,6f79532596c7d356,d864658d8b4b5b37,1,7,2
815,cf37c3c5e7797812,f2f0f77d3e3694d0,2,6,2
816,2b9ac24eb85b71f0,e2cba25260797199,10,0,0
817,80c1c1ca728ae0c6,e1e272f8cbd0f0f0,8,1,1
818,0b2daecc8854fcf4,3351f46c545e5a5a,1,6,3
819,3086de1a621a1610,3ab2a6d131685663,1,9,0
820,9f72419819dcdcbe,b3322a46525194d0,0,10,0
821,c0f4b4d5d2ba7ada,eccc894113b2464e,10,0,0
822,b04263d32b62b818,f0f8f8f2ab29a9a5,3,7,0
823,031617cc4c273339,e3a3ce4346ce526e,6,2,2
824,69797c66fcfc3c0e,da1bfaded4c6d6cc,7,2,1
825,81c9646424282d2d,f0b0b090d8741656,9,1,0
826,0755accad8bcb8ae,c0c1e36159351ccf,8,2,0
827,7270a370b5b15652,b0c25ab393733367,4,6,0
828,f8fc646167e78684,f960adad6178d4c3,9,0,0
829,6c89929acb4c888c,76335b7295f564c4,8,0,1
830,43458283ad4a8fde,c21230ba9a1c535b,4,1,5
831,8debf2e2ac65f3e3,c2864f1ad664b386,10,0,0
832,9cf38c8cee8c9ae3,c2c8f3316c4c077c,2,7,1
833,6667dd64aedb9a7b,b9f95272c3039f49,1,8,1
834,43c9e3f131b4987f,e7c67274d4585a66,8,2,0
835,c388d4d4e8e9e567,c5cd98a2e88cb470,1,9,0
836,31f0875c526e6d6a,e3b3296c06470782,1,9,0
837,0f495e6946f6b637,7dd8ec3d372e6451,2,8,0
838,c1c1baf22e2f6bac,c24eca78343733b2,3,6,1
839,cb49d0c6b6b226e4,e3e3e66761244c46,4,6,0
840,33e2f2e196d4db97,d23232dbb793aba2,1,6,3
841,0706301c87cb2231,416560583c3178ac,4,4,2
842,129296c6cce44cbc,8e8c4ce8ed8b5331,9,1,0
843,0c341e9d896b6365,1212e2e39e4e4506,3,3,4
844,0e731c8ba364684b,e618f8ffe3f32363,7,2,1
845,9ecccc66705456df,e3f2f06d1f074b2b,10,0,0
846,c4ca65a524348ec6,f0d0d47a5b9b9344,11,0,0
847,000e1800c60f0999,baceaebd9e9ed94c,3,7,0
848,37a1cb87978a92f0,d99898a8a0a890b8,7,2,1
849,68c8f4e9f373d1f2,d8e4e4f8f864e4d8,4,1,5
850,26c6ccf274242121,9d9918189e268583,4,5,1
851,40c079a9ba9a9001,b64666e7e5f0f4e0,1,9,0
852,ee1f1f4b5d9cd8d8,f1b12ce8e1d352d2,5,4,1
853,3a2869c0904c5953,57965c593be9e94d,7,2,1
854,0068ced8cddf5b00,2535c0f4d4ddabaa,4,3,3
855,067869c8dbb7b0f1,d08c509093228c39,1,5,4
856,99d0959f33649c4c,a4349ab334313912,6,4,0
857,5a0b8b49c8c8dbcb,78e8a5213c3e4dec,4,2,4
858,0894e1691f07070b,5672607630696747,3,6,1
859,2028e8a494aca4a7,92565350745eeec3,1,7,2
860,8d687c62e1896a4a,f4e6e6a4d2b67dfd,6,3,1
861,11118683c1d3a0d8,d6f4fdeceaf82eae,10,0,0
862,9dcb6ae8e90fcd0c,f8e1e6aca4acacac,3,7,0
863,416560583c3178ac,f3f248accce4c3c3,0,5,5
864,111823834dcd3ece,c05221a4cc8c2a29,9,1,0
865,7869696b672727a5,c090d8e0e8e2a068,1,9,0
866,821eccc9c976c64d,cc6d4f71694c4942,9,1,0
867,b9c4c6ce6a7432da,d439250484848ea6,1,7,2
868,0288886168c84848,c9c0c0e06959d869,0,10,0
869,848585e1a62ea9ac,ea9ab2296f31416a,3,6,1
870,1303a7a585263434,927a32e46c6d69f3,8,2,0
871,703525afa9a4bcbc,e1e1f1f1aaab4bca,0,10,0
872,3834268697647173,d4c498b071c4e4e1,4,6,0
873,1d170747aea66d2d,f4f0c948e0b24343,3,7,0
874,0d8c8c2c3d2c980a,e4c464464c6c63e3,2,8,0
875,3933330bb339eccc,5a5ad8bc76f2e2e7,3,7,0
876,eed6d4d0ad75d8d9,efeef2f7fe79b333,0,10,0
877,5d7912f6baa9f9cb,f47b5bdbdbd7cd68,10,0,0
