row,image1,image2,win1,win2,tie
337,302c2e29d89b89e9.jpeg,4d2a76444cd8d565.jpeg,9,1,0
338,036cd8d82e6e6eec.jpeg,0682f2b6df97bb19.jpeg,0,7,3
339,19970f5be715dd9d.jpeg,262e2c1ed22c1a5a.jpeg,2,7,1
340,061a512528898981.jpeg,ddd5c1d1914389bc.jpeg,9,0,1
341,8fc200d9dd1c6c32.jpeg,cdad4c5832b2126a.jpeg,10,0,0
342,200062781c870006.jpeg,313339f939a6a343.jpeg,10,0,0
343,1d0b20c05212496e.jpeg,dbcfd51531b4a663.jpeg,0,10,0
344,7263e72689005359.png,fcf8fecefcb466b6.jpeg,4,2,4
345,164748c42f2b1bfc.jpeg,b2b3b3a3acececec.jpeg,2,4,4
346,43c7933162e2ad96.jpeg,ecccc2cb491f7a78.jpeg,10,0,0
347,27c7c1c5ce4a3a24.jpeg,4f0e708ef4e28ef0.jpeg,6,0,4
348,9a3898181c7fba2a.jpeg,c684525666868a92.jpeg,4,5,1
349,8e0b0bfad96f9e31.jpeg,b2dad8f239b9abf3.jpeg,7,3,0
350,adcecc011144b939.jpeg,c7e7e76602cbf924.jpeg,0,10,0
351,1d3b3975672563a3.jpeg,6eb8f66266a2effc.jpeg,10,0,0
352,23a3a4602a939b81.jpeg,e06167fc3c9cecec.jpeg,6,3,1
353,7432282c2c6dba92.jpeg,af5632e6472f8d8f.jpeg,0,10,0
354,0c0c185441515818.jpeg,d3478ebc82ce3609.jpeg,10,0,0
355,c85b92908798d0f9.jpeg,ff46645999c91836.jpeg,1,6,3
356,18d0c14ccdf39881.jpeg,c6c64a4e2e161611.jpeg,2,4,4
357,139b9bebbb591189.jpeg,c8c8c88db2d0f0b0.jpeg,1,9,0
358,00c292b11a11950b.jpeg,c4d0c8e524a6b4d8.jpeg,7,3,0
359,6120874b05216e9c.jpeg,d1f971ea9a7eeccc.jpeg,4,5,1
360,1e3cd0d83a55cdb2.jpeg,e66e3e96ab976363.jpeg,0,10,0
361,3fdf1f97cd73349e.jpeg,7432282c2c6dba92.jpeg,8,0,2
362,c381931504c090e4.jpeg,d0e8e8f8b86a484c.jpeg,1,8,1
363,121f1e1513131265.jpeg,f3eab293a7e90846.jpeg,8,1,1
364,303c071634eec6c6.jpeg,95a9173395bc39d9.jpeg,1,5,4
365,212393d6d2926cdc.jpeg,a9617aaef886b4c1.jpeg,0,9,1
366,c7722c9e984ce86c.jpeg,e2e0f67e932263cb.jpeg,10,0,0
367,1a9e98d984c46563.jpeg,6253092c6f123554.jpeg,8,1,1
368,a5c4e49c862638b9.jpeg,e0f0fcfefafb7bf8.jpeg,0,9,1
369,bc9dd67e788044f2.jpeg,c6846171933020fc.jpeg,10,0,0
370,6438203030b4b070.jpeg,6d785ee7e2f8f8f2.jpeg,1,9,0
371,9f8f86a7b312c4e5.jpeg,df7f3f7f253b346c.jpeg,10,0,0
372,16022086819c8283.jpeg,84e5390919731b3c.jpeg,1,8,1
373,38a496340c618e7c.jpeg,82a48659759e8b6d.jpeg,10,0,0
374,90c0013158c96c38.jpeg,dfef8d998d8c894c.jpeg,8,0,2
375,200062781c870006.jpeg,8191a3cecce96828.jpeg,9,1,0
376,404606242e3a2612.jpeg,c6c64a4e2e161611.jpeg,1,6,3
377,8880a0683a2cf3cd.jpeg,f0e0c8d1a684100c.jpeg,0,8,2
378,c959d1d19d9920e0.jpeg,e061d8902c299300.jpeg,0,10,0
379,321b21233f9fecf9.jpeg,c0d049cb68a32000.jpeg,9,1,0
380,616175f1f939a596.jpeg,c2f2b3e62031b5d3.jpeg,5,2,3
381,5a3465c949651fcf.jpeg,a1408f9b16323535.jpeg,5,2,3
382,2d29aaf4f8f2d058.jpeg,9393a6c4c3d0e032.jpeg,0,10,0
383,18191b7060044770.jpeg,cdc92322855f7974.jpeg,10,0,0
384,7c6ceeeae1929a9c.jpeg,86f6465a46f46d6d.jpeg,10,0,0
385,32383cbdf5065646.jpeg,eccce8b151c35134.jpeg,2,8,0
386,848a838282b28e62.jpeg,c959d1d19d9920e0.jpeg,8,0,2
387,90c0013158c96c38.jpeg,dc88c1e0c0587c70.jpeg,0,10,0
388,bc9dd67e788044f2.jpeg,c787c3c5c7838183.jpeg,9,1,0
389,64271bd8d8707171.jpeg,7262646126722230.jpeg,9,0,1
390,39bd94b3b393e4e0.jpeg,6f3d2ccdcc646a6e.jpeg,7,2,1
391,8e9ccd6945492db9.png,dbb3bf1f171f0e46.jpeg,10,0,0
392,72733261b09399d1.png,ed62eac58f8f3d3e.jpeg,2,7,1
393,82a48659759e8b6d.jpeg,9c9eb6b67bdb3327.jpeg,1,2,7
394,262465584c4c9e1e.jpeg,ad1f79c16799271a.jpeg,0,8,2
395,1715171f3dcab42b.jpeg,a75558d8ac9c9c98.jpeg,0,10,0
396,0f079797982c61a9.jpeg,91350f4f53190f07.jpeg,10,0,0
397,5b6909078c656969.jpeg,c141c0e020256562.jpeg,9,0,1
398,264e4624894be0f4.jpeg,d8dadc7c3e9c81ab.jpeg,8,0,2
399,1d0b20c05212496e.jpeg,22089cd651c0e672.jpeg,7,0,3
400,030f0a1ae4b32363.jpeg,7c3ca7ad69410fff.jpeg,0,9,1
401,3c1c3a309c940098.jpeg,dbb3bf1f171f0e46.jpeg,10,0,0
402,6c688c4d60d14b29.jpeg,da3212f6f0c86a6a.jpeg,6,2,2
403,34727a6c666a8dd4.jpeg,68703676d68e2d6f.jpeg,9,1,0
404,c86263d1b0346627.jpeg,fdf0f2d1579290a0.jpeg,10,0,0
405,28130d276def6e7d.jpeg,5e7b230aca4e9fbc.jpeg,1,9,0
406,7da193a1390ca8d4.jpeg,c6c64a4e2e161611.jpeg,6,4,0
407,66244d5b54541f2a.jpeg,c6c64a4e2e161611.jpeg,1,7,2
408,0f079797982c61a9.jpeg,e4f0c80d8184d6a0.jpeg,10,0,0
409,13137376366e3713.jpeg,9f9bb191d999ccdc.jpeg,0,10,0
410,cc988ce6cdcd9cb4.jpeg,ddd5c1d1914389bc.jpeg,9,0,1
411,693978f0e0c9cdec.jpeg,c8c8c88db2d0f0b0.jpeg,0,10,0
412,2dd5eab732b293b8.jpeg,4b4bf1f7cecbd647.jpeg,1,8,1
413,05c54565ddd4b437.jpeg,e3675e9a9b934cb0.jpeg,1,9,0
414,656769a99cb3a5ac.jpeg,b4b477367563a6b6.jpeg,10,0,0
415,5a3465c949651fcf.jpeg,66f4bdce49a04212.jpeg,8,0,2
416,090132f0d836324f.jpeg,6673f3ce4ef7dddd.jpeg,0,10,0
417,47731ad387878383.jpeg,666eace66e29381d.jpeg,3,6,1
418,66244d5b54541f2a.jpeg,f0e0ecd979b0954d.jpeg,3,3,4
419,e4f0c80d8184d6a0.jpeg,fce7e5b55a9535d6.jpeg,5,5,0
420,8acb699686d7f080.jpeg,9950d09069b58985.jpeg,8,2,0
421,a02434302094a2a2.jpeg,dee77b95907909c0.jpeg,0,10,0
422,c4c6c6d6863511a6.jpeg,c6cec8e474362723.png,0,10,0
423,d0e0f0d2596c3797.jpeg,e1e96978a699f924.jpeg,0,4,6
424,8e16ec0e06220acc.jpeg,e061d8902c299300.jpeg,0,10,0
425,5b59266e6a621337.jpeg,bf65c51989c69959.jpeg,4,2,4
426,3434799af2e20280.jpeg,f3e7e7e5e7c5e1ee.jpeg,10,0,0
427,01561511da5a386f.jpeg,f0d42074a93138e2.jpeg,2,5,3
428,cfec2dc9c8d05968.jpeg,e36567e571b38a80.jpeg,10,0,0
429,68405eacb44272c2.jpeg,ffdef9f17138d8d0.jpeg,10,0,0
430,40635356dcd1b2e6.jpeg,4c0c0b19cd1b92c6.jpeg,8,1,1
431,aa2042383d078aa9.jpeg,b292b8e8c8e8d858.jpeg,9,1,0
432,3e3a3ab73eb8bc5d.jpeg,fdfff73525a4002b.jpeg,10,0,0
433,3383a3a7c0511932.jpeg,3b36c73371715f7f.jpeg,10,0,0
434,0a8a946d6eee9eb4.jpeg,e8f1f9d8d8f934a6.jpeg,5,4,1
435,5a981c985958a058.jpeg,6120874b05216e9c.jpeg,10,0,0
436,03879c302675f74f.jpeg,f3eab293a7e90846.jpeg,10,0,0
437,afadca4a96bc7a7e.jpeg,e3675e9a9b934cb0.jpeg,4,6,0
438,00c292b11a11950b.jpeg,b2b3b3a3acececec.jpeg,9,1,0
439,263230143a312133.jpeg,c6846171933020fc.jpeg,9,1,0
440,686664bc919190f0.jpeg,a5c8ee32534c7881.jpeg,8,0,2
441,af5632e6472f8d8f.jpeg,e4c5c9c9c8a9455c.jpeg,10,0,0
442,4063436371a5a74b.jpeg,d373cfff7f6f6f2d.jpeg,3,5,2
443,120919c84e987018.jpeg,b2b24f7bd8ce868c.jpeg,2,7,1
444,565ee81a95b5e424.jpeg,7c3ca7ad69410fff.jpeg,2,7,1
445,313339f939a6a343.jpeg,8a2aca552d8b552d.jpeg,0,5,5
446,898e86c6ced89c34.jpeg,a4c4c28ce1e26060.jpeg,10,0,0
447,109404061c69f6ea.jpeg,f2f6298ec6d62627.jpeg,0,10,0
448,c353a477b6900a06.jpeg,da9890d9cda736b7.jpeg,3,4,3
449,64271bd8d8707171.jpeg,c0d049cb68a32000.jpeg,2,8,0
450,9414848d80e1c142.jpeg,d9999dd477470f17.jpeg,3,1,6
451,4dc919332bd1c3d8.jpeg,7c5ecccce9629667.jpeg,0,10,0
452,3d3cae62248c90f3.jpeg,e7c7f3f3da30b2c3.jpeg,0,10,0
453,08b7661e352ad515.jpeg,b9189c7c584252ec.jpeg,6,0,4
454,2fb36b491b1b8b0b.jpeg,747071e0f0a928e1.jpeg,0,10,0
455,394bcfcdcfc9c9cb.jpeg,6c8b2336905c4271.jpeg,1,8,1
456,0c8a10848cdddc7c.jpeg,eee0e1b3929b9adc.jpeg,0,10,0
457,8024cc948ca2a594.jpeg,8acb699686d7f080.jpeg,7,3,0
458,b3724a1b1b1b1e2e.png,f1d9b5a4eb692b6b.jpeg,9,0,1
459,313b4fe8e06b9c60.jpeg,da9890d9cda736b7.jpeg,4,0,6
460,6e664b6c0e0f0b1b.jpeg,a6213b2b23716969.jpeg,9,1,0
461,1c1b91b4326d71b9.jpeg,ee76631898b41d49.jpeg,10,0,0
462,23a3a4602a939b81.jpeg,80fb7f4f15264784.jpeg,4,4,2
463,18191b7060044770.jpeg,48ca644d55d4c6c3.jpeg,10,0,0
464,264e4624894be0f4.jpeg,4ece535a3a76c498.jpeg,1,9,0
465,d9bcdab19dc3717b.jpeg,ee76631898b41d49.jpeg,10,0,0
466,a9af0b994163179a.jpeg,f1d9b5a4eb692b6b.jpeg,3,5,2
467,c888b18565091ad9.jpeg,c9a8e4b65ad97878.jpeg,4,5,1
468,0c0ea5695be6eeec.jpeg,3cb573b23e6edf62.jpeg,0,10,0
469,4757d6c4e4d09b93.jpeg,e246c6e1912f1f8d.jpeg,2,8,0
470,03879c302675f74f.jpeg,72733261b09399d1.png,10,0,0
471,5b59266e6a621337.jpeg,97a1a9c382e43f3e.jpeg,8,0,2
472,f862365d2c343e32.jpeg,f8eee4e9c94c46d6.jpeg,5,1,4
473,b4b477367563a6b6.jpeg,e06167fc3c9cecec.jpeg,0,7,3
474,32326ac581e5c153.jpeg,a6262e3ec1187232.jpeg,9,1,0
475,6b3f24c47474351d.jpeg,b2d1d1c9acd8d8c4.jpeg,10,0,0
476,0000c8f201050043.jpeg,d8dadc7c3e9c81ab.jpeg,8,1,1
477,375f7c1e33d5cc68.jpeg,ed62eac58f8f3d3e.jpeg,0,10,0
478,036cd8d82e6e6eec.jpeg,c86263d1b0346627.jpeg,0,10,0
479,6eb8f66266a2effc.jpeg,787929b96658d8da.jpeg,5,5,0
480,109890c2e83a9a89.jpeg,ff46645999c91836.jpeg,4,4,2
481,4bc09b1d64311107.jpeg,63f3a4ac5874c4e4.jpeg,3,7,0
482,a79a889dcec2a62e.jpeg,c7722c9e984ce86c.jpeg,7,3,0
483,9414848d80e1c142.jpeg,ac9ebedfd7beda26.jpeg,5,4,1
484,0e6361ee6b28eccc.jpeg,b2dadb133397060b.jpeg,1,9,0
485,404606242e3a2612.jpeg,c809098585c96dec.jpeg,0,3,7
486,d5e5e67612b2fa69.jpeg,e4e4e6d2f3f2d6cc.jpeg,0,10,0
487,4464252429192357.jpeg,70280b1376cf9c70.jpeg,0,10,0
488,9858d878b8bd7c30.jpeg,d373cfff7f6f6f2d.jpeg,0,9,1
489,195b92ca2a270626.jpeg,80fb7f4f15264784.jpeg,10,0,0
490,4129a96c9a3376b1.jpeg,7262e2e1f0f9acb2.jpeg,3,5,2
491,1f0cb49b5f3d3f3d.png,3f7d26f4c8c0c6c2.jpeg,9,0,1
492,b2d1d1c9acd8d8c4.jpeg,c6cec8e474362723.png,0,10,0
493,86aa9c7cbecf0dbf.jpeg,b070744b9998e8e1.jpeg,6,1,3
494,0c0ea5695be6eeec.jpeg,bcb0c6901a137532.jpeg,1,8,1
495,01561511da5a386f.jpeg,e3d393939b1b3989.jpeg,0,10,0
496,be3c3c3db9654547.jpeg,e0e86ae4b266e599.jpeg,3,5,2
497,b535991a9d1acf8c.jpeg,cdc97979373773f3.jpeg,3,7,0
498,523292c5a998e0fd.jpeg,70280b1376cf9c70.jpeg,1,9,0
499,030f0a1ae4b32363.jpeg,d0f0c8e8f0d8d4e4.jpeg,0,10,0
500,44004d4893990091.jpeg,e3f3f3d9e4d4ecdc.jpeg,10,0,0
501,831b9bfb3171fcd9.jpeg,d0d0d80c00846279.jpeg,7,2,1
502,1f3f2d45e8d96d49.jpeg,e3675e9a9b934cb0.jpeg,0,10,0
503,8d81e2787cd6f354.jpeg,d08ab4b0939a8a2a.jpeg,10,0,0
504,23c2ecee6f7c34b6.jpeg,a9c9e1c8f2a0cc4c.jpeg,10,0,0
505,9686c3cda9f871b9.jpeg,e6e6fe7c3d302020.jpeg,1,7,2
506,40c089ece0616070.jpeg,b3b286c6b4b05c6d.jpeg,9,0,1
507,2d6371732390d1d6.jpeg,b9189c7c584252ec.jpeg,8,0,2
508,2122501130286060.jpeg,a6c6c6be343898c5.jpeg,1,9,0
509,0420b130c7b4664f.jpeg,c1c189a8d8d8b07a.jpeg,0,10,0
510,7979797a7a5e5ed6.jpeg,f0f2e0606012f2f8.jpeg,6,2,2
511,395df9ececcc2346.jpeg,ecccc2cb491f7a78.jpeg,7,2,1
512,3f7574684cb97fd3.jpeg,81c43131850a6619.jpeg,2,5,3
513,98d9c71ff2649871.jpeg,fcf89f0d3c58aaab.jpeg,1,9,0
514,3d3cae62248c90f3.jpeg,79e5e05afb535b73.jpeg,0,10,0
515,69e1e0f6d61b3430.jpeg,c3c3e7c323318020.jpeg,5,3,2
516,6d785ee7e2f8f8f2.jpeg,ad1f79c16799271a.jpeg,8,1,1
517,7c3ca7ad69410fff.jpeg,90706aece58909c8.jpeg,0,10,0
518,10c0f89d6bffdc9c.jpeg,262e2c1ed22c1a5a.jpeg,1,8,1
519,6b791d2b6a72626a.jpeg,b18119479772428d.jpeg,0,10,0
520,2d29aaf4f8f2d058.jpeg,69e1e0f6d61b3430.jpeg,2,5,3
521,05c54565ddd4b437.jpeg,8024cc948ca2a594.jpeg,0,10,0
522,e2e0f67e932263cb.jpeg,f1b3f87cc0989d93.jpeg,5,0,5
523,6de9f8e0e98d9999.jpeg,cec7e44cecb574e4.jpeg,0,10,0
524,044d59694f1a3b0a.jpeg,747071e0f0a928e1.jpeg,7,2,1
525,72e2e2a0e1c32159.jpeg,732d2a7bd9b8fcb5.jpeg,3,3,4
526,6a64e6e4f472b435.jpeg,94ea6c64646464de.jpeg,0,10,0
527,185e5aa4d6d88048.jpeg,e6e8889fc36413b3.jpeg,10,0,0
528,b18119479772428d.jpeg,ea74b7795931b9e5.png,10,0,0
529,0303906686b462e6.jpeg,e3e0f8d4cdce4640.jpeg,0,10,0
530,090132f0d836324f.jpeg,e02094c45cf1e1f1.jpeg,4,2,4
531,95d5f5c9a6330b4b.jpeg,ac9ebedfd7beda26.jpeg,6,4,0
532,9ae16108cdc58323.jpeg,efdbeb5296726243.jpeg,5,1,4
533,a549596461ebd4fc.jpeg,e4f0c80d8184d6a0.jpeg,0,10,0
534,121f1e1513131265.jpeg,81c43131850a6619.jpeg,5,4,1
535,8c4fd93931381e17.jpeg,cce863e360d89062.jpeg,0,9,1
536,0400c84ccc4c48b2.jpeg,48b19393b3725333.jpeg,1,7,2
537,8880a0683a2cf3cd.jpeg,98bb382dcf514545.jpeg,8,2,0
538,26961a0b031261a7.jpeg,8024cc948ca2a594.jpeg,0,8,2
539,5833339b26761ada.jpeg,666eace66e29381d.jpeg,10,0,0
540,64a327232a4bdd5e.jpeg,cccc9c5cdb49e263.jpeg,9,0,1
541,2427c9d4b7c6988c.jpeg,565ee81a95b5e424.jpeg,3,6,1
542,2333b33970021303.jpeg,d0c2480141200804.jpeg,10,0,0
543,34611b8bc3abc9e5.jpeg,781bd3f6dba9846c.jpeg,7,1,2
544,98bb382dcf514545.jpeg,dedfdf3fceae6c6e.jpeg,2,8,0
545,a5c8ee32534c7881.jpeg,c5e4e4e2e6e6f0c8.jpeg,2,5,3
546,951e6e53d12643d3.png,fdfff73525a4002b.jpeg,10,0,0
547,0c8a10848cdddc7c.jpeg,32383cbdf5065646.jpeg,9,0,1
548,9943534242484a4a.png,a02434302094a2a2.jpeg,10,0,0
549,6270707169a13935.jpeg,d09599199a933b5c.jpeg,11,0,0
550,0e1e7f7c060a45c6.jpeg,e488f0e0f0595592.jpeg,1,6,3
551,34611b8bc3abc9e5.jpeg,f1c4e1735724b0cc.jpeg,8,1,1
552,6eb8f66266a2effc.jpeg,cef6f6bcccccbc8c.jpeg,1,9,0
553,3a96b6b2d3bc2ef0.jpeg,ae8c2d332145977f.jpeg,10,0,0
554,d9c9d89c9c53c68e.jpeg,e7e6cea3a3e38707.jpeg,10,0,0
555,04763f1793071933.jpeg,4e0e0c4e423c292e.jpeg,8,0,2
556,070f0c0d5d142f00.jpeg,185e5aa4d6d88048.jpeg,0,10,0
557,208080c0da406a23.jpeg,beaeb3998fcff1fc.jpeg,0,10,0
558,149270991a64a484.jpeg,d0603b9ba4a4e7cf.jpeg,10,0,0
559,1cf421d112d6ccda.jpeg,62fa3434f170e8da.jpeg,0,9,1
560,3b3b333b9b40c088.jpeg,7da193a1390ca8d4.jpeg,10,0,0
561,63e7c6c86872345c.jpeg,f0f2debfeeb47ee4.jpeg,2,3,5
562,24c9012c347d9587.jpeg,cef6f6bcccccbc8c.jpeg,0,10,0
563,a5a636a6a637f567.jpeg,f8b0bcd85bccc7b2.jpeg,10,0,0
564,70605edcf4c3a1cf.jpeg,d9f4924319000884.jpeg,0,10,0
565,66d3191382a2a020.jpeg,977e5e64696b6969.jpeg,0,10,0
566,34727a6c666a8dd4.jpeg,808080a03934250b.jpeg,8,2,0
567,00002020b4b8b026.jpeg,abcac3ff84673e0e.jpeg,0,10,0
568,1f0cb49b5f3d3f3d.png,301395c1c9cbdc56.jpeg,9,0,1
569,04c8f1704e5ad3f4.jpeg,7c5ecccce9629667.jpeg,0,10,0
570,b3724a1b1b1b1e2e.png,b3939b9b83828590.jpeg,0,10,0
571,90d0e1f1891310f1.jpeg,ec9c0d4c18bc78cc.jpeg,8,1,1
572,171b333333331f37.jpeg,98d9c71ff2649871.jpeg,9,0,1
573,7263e72689005359.png,da3212f6f0c86a6a.jpeg,0,10,0
574,66f4bdce49a04212.jpeg,8c4c6dedcca32a6c.jpeg,3,6,1
575,3469b3d8d9d99b6b.jpeg,4089e5e46b478500.jpeg,0,8,2
576,d3cbcbc6c6c6c787.jpeg,d9cd9c1e38302500.jpeg,9,1,0
577,d50705645832b591.jpeg,dee77b95907909c0.jpeg,0,9,1
578,9a4cc1f336cdc81a.jpeg,dedfdf3fceae6c6e.jpeg,0,9,1
579,6ef4b32b69e8d853.jpeg,fe8a24244d039ff8.jpeg,1,8,1
580,101445020a2e6464.jpeg,8fcbaf8b68e58482.jpeg,0,10,0
581,79e5e05afb535b73.jpeg,dad498595ab4f414.jpeg,10,0,0
582,485cb79f9fe88aa6.jpeg,d3cbcbc6c6c6c787.jpeg,2,8,0
583,6656d6d6585bd7b1.jpeg,c6ece9aa852329cd.jpeg,8,2,0
584,74706b4b040b43a9.jpeg,85ca4ae4c4e3c3c1.jpeg,10,0,0
585,109890c2e83a9a89.jpeg,149270991a64a484.jpeg,0,10,0
586,8acb699686d7f080.jpeg,db1ddb579747cf99.jpeg,7,3,0
587,036cd8d82e6e6eec.jpeg,f2d2b1b1cdcc2931.jpeg,0,10,0
588,0000c8f201050043.jpeg,f2d49475acf3c5dc.jpeg,7,2,1
589,607c3cf435e898bc.jpeg,951e6e53d12643d3.png,0,10,0
590,7071616438c94f4c.jpeg,8484840d79696130.jpeg,0,10,0
591,3e3a3ab73eb8bc5d.jpeg,c0f4f8fc7c6dcf9a.jpeg,7,0,3
592,0e16b469c127ced8.jpeg,ff7b3fdd9f1f3cf0.jpeg,7,3,0
593,5919392be9895343.jpeg,eee0e1b3929b9adc.jpeg,0,10,0
594,9539796523a32722.jpeg,c74683e339b9b830.jpeg,7,3,0
595,e405c6e029b0e792.jpeg,e488f0e0f0595592.jpeg,0,5,5
596,110323f2f6de0b32.jpeg,f0e8cc8cb1e9fcdb.jpeg,10,0,0
597,22089cd651c0e672.jpeg,66f4bdce49a04212.jpeg,3,2,5
598,09e183d37b6f4d4e.jpeg,8d0f0c6c64696961.png,0,10,0
599,bc9dd67e788044f2.jpeg,c8c8c8598982d552.jpeg,10,0,0
600,00c0a19794626001.jpeg,0f079797982c61a9.jpeg,0,10,0
601,67676ed79898886c.jpeg,f4e6e4caca012aeb.jpeg,6,3,1
602,061a512528898981.jpeg,dee77b95907909c0.jpeg,6,1,3
603,41e737465b73b3f3.jpeg,e0e0c3e6d6d6a7dc.jpeg,1,5,4
604,8d0f0c6c64696961.png,c959d1d19d9920e0.jpeg,10,0,0
605,3c4e4ecdc9929294.jpeg,81c43131850a6619.jpeg,8,2,0
606,616175f1f939a596.jpeg,70d0e49591c5c030.jpeg,0,8,2
607,a1408f9b16323535.jpeg,f3f2d4cadbddded3.jpeg,0,6,4
608,8e16ec0e06220acc.jpeg,959495959571d386.jpeg,7,2,1
609,090132f0d836324f.jpeg,c888b18565091ad9.jpeg,1,5,4
610,292199a931193945.jpeg,5797cfcfd633bcb6.jpeg,9,0,1
611,47731ad387878383.jpeg,e0c0e060908d0799.jpeg,0,10,0
612,0a6d6eebe9cce2e3.jpeg,109890c2e83a9a89.jpeg,3,3,4
613,04763f1793071933.jpeg,cdad4c5832b2126a.jpeg,7,1,2
614,e8f0c20f31edbeb8.jpeg,fcf6beb4363832b8.jpeg,0,10,0
615,34b9f9f1f99999a9.jpeg,5b23a2d74fadcec7.png,0,10,0
616,a549596461ebd4fc.jpeg,be3c3c3db9654547.jpeg,2,4,4
617,0420b130c7b4664f.jpeg,264e4624894be0f4.jpeg,0,9,1
618,1130316048686460.jpeg,34b4143c180606e0.jpeg,1,9,0
619,1c74d180e6f0983c.jpeg,fe8a24244d039ff8.jpeg,10,0,0
620,7c3ca7ad69410fff.jpeg,c9c5d0c88c9c99b5.jpeg,3,7,0
621,32327350920144d4.jpeg,fb9d7b8228694e4a.jpeg,10,0,0
622,7979797a7a5e5ed6.jpeg,d9d3d3768e8edb71.jpeg,2,8,0
623,c9a8e4b65ad97878.jpeg,e3f3f3d9e4d4ecdc.jpeg,1,8,1
624,39b99cea6070785c.jpeg,70d0e49591c5c030.jpeg,0,9,1
625,cfec2dc9c8d05968.jpeg,d08ab4b0939a8a2a.jpeg,9,1,0
626,39b99cea6070785c.jpeg,69e1e0f6d61b3430.jpeg,0,7,3
627,101445020a2e6464.jpeg,f9f8fcadf6ecde34.jpeg,3,3,4
628,0c0ea5695be6eeec.jpeg,98787cec62269686.jpeg,7,1,2
629,beb85a4652f0747c.jpeg,da1a393b3be7e0ec.jpeg,0,10,0
630,782c61c57072ab89.jpeg,959495959571d386.jpeg,0,9,1
631,da1a393b3be7e0ec.jpeg,e3675e9a9b934cb0.jpeg,0,10,0
632,222d4ac69d22ecd8.jpeg,67676ed79898886c.jpeg,5,3,2
633,149270991a64a484.jpeg,aa2042383d078aa9.jpeg,0,10,0
634,6de9f8e0e98d9999.jpeg,cdad4c5832b2126a.jpeg,9,0,1
635,3191dde5a02cc298.jpeg,e8e8e6c6e4a6273e.jpeg,10,0,0
636,9f8f95b136672383.jpeg,c0d049cb68a32000.jpeg,2,7,1
637,c2d8b0a08ccec680.jpeg,e7c6ecbc3898c1b8.jpeg,1,9,0
638,636571575d155553.jpeg,fdfff73525a4002b.jpeg,9,0,1
639,909a232c8d1a18e2.jpeg,b036a393272f5d03.jpeg,9,0,1
640,adcecc011144b939.jpeg,e66e3e96ab976363.jpeg,1,8,1
641,1cdcbceee296a6b4.jpeg,5a5ae5d6c88ca048.jpeg,0,10,0
642,2333b33970021303.jpeg,4464252429192357.jpeg,10,0,0
643,8492a0a0a32379e6.jpeg,a9c9e1c8f2a0cc4c.jpeg,7,0,3
644,c8d952d6c353d398.jpeg,f0f2e0606012f2f8.jpeg,6,1,3
645,c6d6e69716d69e8c.jpeg,f6f2f96c74381bb1.jpeg,8,1,1
646,1cdcbceee296a6b4.jpeg,f67e3e9a9afefcd8.jpeg,0,10,0
647,a5c4e49c862638b9.jpeg,cf8f8fcfcfe7a76f.jpeg,1,9,0
648,4063436371a5a74b.jpeg,4b4bf1f7cecbd647.jpeg,8,1,1
649,0006213919193c6c.jpeg,94ea6c64646464de.jpeg,0,10,0
650,8c4c6dedcca32a6c.jpeg,e0e0c3e6d6d6a7dc.jpeg,5,4,1
651,0e466f26d61a1865.jpeg,4511303e7a5b5b52.jpeg,1,9,0
652,21260448c9d690c6.jpeg,6048854c2a4c4c36.jpeg,0,5,5
653,b2dad8f239b9abf3.jpeg,d0e8e8f8b86a484c.jpeg,0,9,1
654,b97c3c3a6e2e32d2.jpeg,f1c4e1735724b0cc.jpeg,5,1,4
655,c6d6e69716d69e8c.jpeg,fe8a24244d039ff8.jpeg,1,9,0
656,4ca2f2f1f97918c4.jpeg,9898b2b3e4c49484.jpeg,9,1,0
657,0ff217444e2c7a8a.jpeg,a9afbbb167cf45f0.jpeg,2,4,4
658,3f838323b99f3f9c.png,bd2151b361d4cc15.jpeg,10,0,0
659,00c0e63edacd4c51.jpeg,e488f0e0f0595592.jpeg,4,4,2
660,78e2e1f08ccbcfd7.jpeg,854448257ccdc303.jpeg,7,2,1
661,900dadcc8f25092c.jpeg,989c9a737bd7dbb3.jpeg,0,10,0
662,63e7c6c86872345c.jpeg,c8d952d6c353d398.jpeg,0,1,9
663,76ccc8c89cb6f633.jpeg,782c61c57072ab89.jpeg,10,0,0
664,71d6948c98999696.jpeg,e8f4d3b4d074103c.jpeg,7,2,1
665,40635356dcd1b2e6.jpeg,cccc9c5cdb49e263.jpeg,8,1,1
666,dfef8d998d8c894c.jpeg,ed62eac58f8f3d3e.jpeg,1,8,1
667,707474e5cd4acdc9.jpeg,98d9c71ff2649871.jpeg,4,3,3
668,303c071634eec6c6.jpeg,9f8f86a7b312c4e5.jpeg,0,9,1
669,39b226323af3f1c0.jpeg,b3b286c6b4b05c6d.jpeg,9,1,0
670,1c9c9a0d59782e4a.jpeg,2f4fdbf366e6cb0b.jpeg,5,5,0
671,d4d8f38292d6cd44.jpeg,fbff65679bdef6fe.jpeg,6,2,2
672,79e9cc9c86849c92.jpeg,97466b696970f058.jpeg,0,8,2
673,222566421391a1a5.jpeg,72322a6e25645213.jpeg,1,9,0
674,949d8d8d9d89cade.jpeg,cda7b6383831303a.jpeg,10,0,0
675,6270707169a13935.jpeg,72e2e2a0e1c32159.jpeg,10,0,0
